date,ticker,value,prev_year_value,log_return,month_start,country,rate_date,interest_rate,interest_rate_switzerland,interest_rate_log_diff
2024-02-01,USDCHF,0.862339973449707,0.9162499904632568,-0.06063964913053014,2024-02-01,United States,2024-02-01,5.33,1.697838,-0.03509223462363993
2024-03-01,AUDCHF,0.5747900009155273,0.6340370178222656,-0.09810258217427344,2024-03-01,Australia,2024-03-01,4.35,1.464207,-0.02804453762770163
2024-03-01,CADCHF,0.6516100168228149,0.690280020236969,-0.05765109243043576,2024-03-01,Canada,2024-03-01,5.00289,1.464207,-0.03428177769276591
2024-03-01,EURCHF,0.955709993839264,0.9963200092315674,-0.04161398708407324,2024-03-01,Germany,2024-03-01,3.907311,1.464207,-0.023793165470406007
2024-03-01,GBPCHF,1.1166599988937378,1.1333400011062622,-0.014826940254652435,2024-03-01,United Kingdom,,,,
2024-03-01,JPYCHF,0.0058929999358952,0.0069090002216398,-0.15905974660887442,2024-03-01,Japan,2024-03-01,0.022,1.464207,0.01431593410386799
2024-03-01,NOKCHF,0.0832300037145614,0.0906540006399154,-0.0854421646565545,2024-03-01,Norway,2024-03-01,4.5,1.464207,-0.029480975509357413
2024-03-01,NZDCHF,0.5382199883460999,0.5826600193977356,-0.07933648226959455,2024-03-01,New Zealand,2024-03-01,5.38,1.464207,-0.03786676888563158
2024-03-01,SEKCHF,0.0852309986948967,0.0899320021271705,-0.05368865074114285,2024-03-01,Sweden,2024-03-01,4.0,1.464207,-0.024684803245864483
2024-03-01,USDCHF,0.8844000101089478,0.941868007183075,-0.06295568458190148,2024-03-01,United States,2024-03-01,5.33,1.464207,-0.03739218295294226
2024-05-01,AUDCHF,0.5954899787902832,0.5916100144386292,0.006536902013365907,2024-05-01,Australia,2024-05-01,4.35,1.450122,-0.028183364689270247
2024-05-01,CADCHF,0.6673600077629089,0.6598600149154663,0.011301928169451338,2024-05-01,Canada,2024-05-01,5.0027,1.450122,-0.03441879527869152
2024-05-01,EURCHF,0.9807800054550172,0.9853000044822692,-0.004597988858744963,2024-05-01,Germany,2024-05-01,3.90696272727273,1.450122,-0.02392864076290687
2024-05-01,GBPCHF,1.148419976234436,1.1235599517822266,0.021884891112154435,2024-05-01,United Kingdom,,,,
2024-05-01,JPYCHF,0.0058269998989999,0.0065569998696446,-0.11803089057332522,2024-05-01,Japan,2024-05-01,0.077,1.450122,0.013627379143758457
2024-05-01,NOKCHF,0.0826840028166771,0.083806000649929,-0.013478464722901961,2024-05-01,Norway,2024-05-01,4.5,1.450122,-0.02961980257092603
2024-05-01,NZDCHF,0.5405200123786926,0.5521500110626221,-0.021288106457340493,2024-05-01,New Zealand,2024-05-01,5.5,1.450122,-0.03914368408218153
2024-05-01,SEKCHF,0.0834200009703636,0.0871879979968071,-0.04417858338964369,2024-05-01,Sweden,2024-05-01,3.75,1.450122,-0.02241689027686817
2024-05-01,USDCHF,0.9194899797439576,0.8948000073432922,0.027218908657181337,2024-05-01,United States,2024-05-01,5.33,1.450122,-0.037531010014510875
2024-08-01,AUDCHF,0.5748599767684937,0.5854300260543823,-0.018220171981608274,2024-08-01,Australia,2024-08-01,4.35,1.217226,-0.030481673763876685
2024-08-01,CADCHF,0.635890007019043,0.6606000065803528,-0.03812291947305503,2024-08-01,Canada,2024-08-01,4.512980000000001,1.217226,-0.03204231445835962
2024-08-01,EURCHF,0.9504799842834472,0.9585700035095216,-0.008475490642896601,2024-08-01,Germany,2024-08-01,3.66435590909091,1.217226,-0.02388937323735553
2024-08-01,GBPCHF,1.1285799741744995,1.118630051612854,0.008855414018951163,2024-08-01,United Kingdom,,,,
2024-08-01,JPYCHF,0.0058639999479055,0.0061240000650286,-0.04338353271351735,2024-08-01,Japan,2024-08-01,0.2269999999999999,1.217226,0.009831346328840192
2024-08-01,NOKCHF,0.0804829970002174,0.0860259979963302,-0.06660360812590885,2024-08-01,Norway,2024-08-01,4.5,1.217226,-0.03191811164553247
2024-08-01,NZDCHF,0.5225499868392944,0.5407800078392029,-0.0342919084375076,2024-08-01,New Zealand,2024-08-01,5.45,1.217226,-0.040967947165450436
2024-08-01,SEKCHF,0.0820289999246597,0.0828050002455711,-0.009415606647170132,2024-08-01,Sweden,2024-08-01,3.5,1.217226,-0.022302652946090525
2024-08-01,USDCHF,0.8781399726867676,0.871649980545044,0.007418058253709168,2024-08-01,United States,2024-08-01,5.33,1.217226,-0.03982931908911731
